2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,3000,3000,3000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300;
2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,3000,3000,3000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300;
2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,3000,3000,3000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300;
2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,3000,3000,3000,3000,3000,3000,3000,3000,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300;
