180.264008, 180.264008, 180.264008, 180.264008, 180.264008, 180.264008, 180.264008, 180.264008, 180.264008, 180.177002, 180.177002, 180.177002, 180.177002, 180.177002, 180.177002, 180.177002, 180.177002, 180.089996, 180.089996, 180.003006, 179.916000, 179.828995, 179.742004, 179.654999, 179.481003, 179.307007, 179.220001, 179.046005, 178.785004, 178.610992, 178.350006, 178.175995, 177.914993, 177.654007, 177.306000, 177.044998, 176.783997, 176.522995, 176.175003, 175.826996, ;
181.481995, 181.481995, 181.481995, 181.481995, 181.481995, 181.481995, 181.395004, 181.481995, 181.481995, 181.481995, 181.395004, 181.481995, 181.395004, 181.395004, 181.395004, 181.307999, 181.307999, 181.220993, 181.046997, 180.960007, 180.873001, 180.699005, 180.612000, 180.438004, 180.177002, 180.003006, 179.742004, 179.481003, 179.220001, 178.871994, 178.610992, 178.263000, 177.914993, 177.567001, 177.132004, 176.783997, 176.436005, 176.087997, 175.740005, 175.304993, ;
182.003998, 182.003998, 182.003998, 182.003998, 182.003998, 182.003998, 182.003998, 182.003998, 182.003998, 182.003998, 182.003998, 181.917007, 181.917007, 181.917007, 181.830002, 181.830002, 181.742996, 181.656006, 181.569000, 181.395004, 181.307999, 181.134003, 180.960007, 180.699005, 180.524994, 180.264008, 180.003006, 179.742004, 179.393997, 179.132996, 178.785004, 178.436996, 178.089005, 177.740997, 177.306000, 176.957993, 176.522995, 176.175003, 175.826996, 175.391998, ;
182.352005, 182.352005, 182.352005, 182.352005, 182.352005, 182.352005, 182.352005, 182.352005, 182.352005, 182.352005, 182.352005, 182.352005, 182.264999, 182.264999, 182.177994, 182.091003, 182.003998, 181.917007, 181.830002, 181.656006, 181.481995, 181.395004, 181.134003, 180.960007, 180.699005, 180.438004, 180.177002, 179.916000, 179.567993, 179.220001, 178.871994, 178.524002, 178.175995, 177.740997, 177.306000, 176.957993, 176.522995, 176.087997, 175.826996, 175.304993, ;
